,,,logFC,logCPM,PValue,FDR
XLOC_007070,PSMD1,NM_001012600,-0.12705896804453,8.63141832965054,0.742721550360192,1
XLOC_004894,CAPN1,NM_205303,0.309269863818169,6.62163785417335,0.743641473465492,1
XLOC_001538,CNBP,NM_204907,0.0650931712308612,9.78949784785205,0.743698512886438,1
XLOC_005911,CNIH,NM_001033006,0.278116782910758,6.79442647229206,0.743764781772798,1
XLOC_007207,MFN1,NM_001012931,0.278116782910758,6.79422723264907,0.744547577654574,1
XLOC_004733,ACP1,NM_001039291,-0.210720686194393,6.79497132265943,0.745041342523564,1
XLOC_004038,ARCN1,NM_001079499,-0.113189038430888,7.95055562161346,0.745139712616141,1
XLOC_003642,,,0.140231640453036,8.00505167450748,0.745769838741393,1
XLOC_005514,USO1,NM_001031139,-0.197601300238986,6.87463547077593,0.746334777501199,1
XLOC_005913,KLHDC2,NM_001012590,-0.197601300238986,6.87463243992332,0.746721469879871,1
XLOC_000647,KRR1,NM_001030744,0.265049803640623,6.87470919398453,0.746766190809662,1
XLOC_005331,RFC1,NM_001006456,0.265049803640623,6.87466462731434,0.746998189266125,1
XLOC_002573,GPS1,NM_001006206,-0.197601300238986,6.87467267453381,0.747454911952551,1
XLOC_001380,,,-0.225418584715715,6.71072666537359,0.74764284807295,1
XLOC_006359,,,-0.197601300238986,6.87473290343674,0.749127247791468,1
XLOC_002944,DEK,NM_001012560,-0.197601300238986,6.87493788896324,0.74929272489509,1
XLOC_005188,NKRF,NM_001012887,-0.197601300238986,6.87494721426894,0.749871273022669,1
XLOC_000309,TNFRSF1A,NM_001030779,0.723932503816895,4.6641064742531,0.75023700250702,1
XLOC_007206,,,0.265049803640623,6.87477556656496,0.750883573768315,1
XLOC_002718,WBSCR16,NM_001006212,0.723932503816895,4.66933435199555,0.751075091555879,1
XLOC_002881,GLCCI1,NM_001012855,-0.197601300238986,6.87511993036673,0.75159188946376,1
XLOC_003826,,,-0.225418584715715,6.7092465642584,0.751953777617195,1
XLOC_001619,RHOA,NM_204704,0.113596150576291,9.16721833530498,0.752465599027537,1
XLOC_002198,,,-0.18581862921925,6.9506620950597,0.753316261855925,1
XLOC_005450,MAGT1,NM_001006435,-0.18581862921925,6.95066188832477,0.753658740907837,1
XLOC_004443,SH3GL1,NM_204529,-0.18581862921925,6.95046118652242,0.753816806581651,1
XLOC_000492,,,0.588887514813709,4.98719032059886,0.753933130444258,1
XLOC_000564,CEP41,NM_001199393,0.588887514813709,4.98719248284487,0.753933130444258,1
XLOC_001325,CPNE2,NM_001278011,0.588887514813709,4.98719248284487,0.753933130444258,1
XLOC_001528,PPM1M,NM_001013394,0.588887514813709,4.98719032059886,0.753933130444258,1
XLOC_001638,SELK,NM_001025441,0.588887514813709,4.98718908715729,0.753933130444258,1
XLOC_004594,MRPS18A,NM_001277623,0.588887514813709,4.98718908715729,0.753933130444258,1
XLOC_000143,SCYL2,NM_001030751,0.588887514813706,4.98719263516501,0.753933130444258,1
XLOC_000189,CSNK1E,NM_204377,0.588887514813706,4.98719016827897,0.753933130444258,1
XLOC_001114,COMMD4,NM_001277632,0.588887514813706,4.98719016827897,0.753933130444258,1
XLOC_001342,BBS2,NM_001012777,0.588887514813706,4.98719263516501,0.753933130444258,1
XLOC_001966,,,0.588887514813706,4.98719016827897,0.753933130444258,1
XLOC_003227,,,0.588887514813706,4.98719263516501,0.753933130444258,1
XLOC_004269,RNF113A,NM_001004396,0.588887514813706,4.98719263516501,0.753933130444258,1
XLOC_004685,,,0.588887514813706,4.98719263516501,0.753933130444258,1
XLOC_006417,,,0.588887514813706,4.98719140172146,0.753933130444258,1
XLOC_006553,,,0.588887514813706,4.98719140172146,0.753933130444258,1
XLOC_006967,,,0.588887514813706,4.98719263516501,0.753933130444258,1
XLOC_000007,,,-0.52389955885664,4.98718867494883,0.753933130444258,1
XLOC_000436,NCK2,NM_001030814,-0.52389955885664,4.98718990839006,0.753933130444258,1
XLOC_000957,ESD,NM_001277793,-0.52389955885664,4.98719114183233,0.753933130444258,1
XLOC_001131,,,-0.52389955885664,4.98718990839006,0.753933130444258,1
XLOC_001277,MRPS11,NM_001005821,-0.52389955885664,4.98718759382828,0.753933130444258,1
XLOC_001745,,,-0.52389955885664,4.98718882726858,0.753933130444258,1
XLOC_002062,WDR24,NM_001030628,-0.52389955885664,4.98719114183233,0.753933130444258,1
XLOC_002235,,,-0.52389955885664,4.98718882726858,0.753933130444258,1
XLOC_002365,DOLPP1,NM_001030689,-0.52389955885664,4.98719006070993,0.753933130444258,1
XLOC_002665,,,-0.52389955885664,4.98718990839006,0.753933130444258,1
XLOC_004179,,,-0.52389955885664,4.98718990839006,0.753933130444258,1
XLOC_004616,EXOC8,NM_001006404,-0.52389955885664,4.98719114183233,0.753933130444258,1
XLOC_006363,PCBD1,NM_204905,-0.52389955885664,4.98718990839006,0.753933130444258,1
XLOC_006486,GLS,NM_001031248,-0.52389955885664,4.98719114183233,0.753933130444258,1
XLOC_006515,CHN1,NM_001012952,-0.52389955885664,4.98719222295554,0.753933130444258,1
XLOC_006725,,,-0.52389955885664,4.98718759382828,0.753933130444258,1
XLOC_007212,FNDC3B,NM_001252324,-0.52389955885664,4.98718759382828,0.753933130444258,1
XLOC_007740,SGTB,NM_001031418,-0.52389955885664,4.98719098951234,0.753933130444258,1
XLOC_007778,FANCC,NM_001006587,-0.52389955885664,4.98718759382828,0.753933130444258,1
XLOC_002455,STRBP,NM_001030680,-0.18581862921925,6.95072388727284,0.75399187771268,1
XLOC_004617,,,0.588887514813709,4.98722870693615,0.754226169535039,1
XLOC_002495,ST6GALNAC1,NM_205240,0.588887514813709,4.98723117115265,0.754246822437512,1
XLOC_002902,,,0.0916691950379487,9.3090928330398,0.755422255761638,1
XLOC_000425,,,-0.18581862921925,6.95081809699775,0.755617793158709,1
XLOC_006203,CISD1,NM_001199529,-0.18581862921925,6.95087815721533,0.755737253459675,1
XLOC_002671,,,0.0829168306312351,9.54804436056297,0.757221390957923,1
XLOC_002703,PAFAH1B1,NM_204324,0.102286582404083,8.0576717813646,0.758050769800785,1
XLOC_007612,RFK,NM_001031605,-0.52389955885664,4.98656331017378,0.759492309669003,1
XLOC_006460,HIBCH,NM_001031243,-0.52389955885664,4.98656326513292,0.759492716812774,1
XLOC_000037,OPTN,NM_204236,0.588887514813706,4.98691220289196,0.759896526711404,1
XLOC_003796,SLC23A2,NM_001145227,0.588887514813706,4.98691054748502,0.759932619527968,1
XLOC_005986,TSSC4,NM_001006470,0.242715846308624,7.0228574181807,0.760012036294394,1
XLOC_006157,,,0.242715846308624,7.02285745241044,0.760015877202076,1
XLOC_005490,,,0.588887514813706,4.98683926580026,0.760023884022951,1
XLOC_007078,,,-0.52389955885664,4.98761058673647,0.760039851083509,1
XLOC_005866,CPSF2,NM_001031208,-0.197601300238986,6.87315299613497,0.760579438218348,1
XLOC_001295,MORF4L1,NM_001037173,0.242715846308624,7.02306715949218,0.760912666425485,1
XLOC_000188,DNAL4,NM_001006242,-0.52389955885664,4.98647839704119,0.760961386168777,1
XLOC_000671,,,-0.52389955885664,4.98647518722028,0.760993722571921,1
XLOC_005202,ETFDH,NM_001031534,0.242715846308624,7.02312169973801,0.761020052488317,1
XLOC_004208,PM20D1,NM_001030915,-0.659823644361532,4.67078863835041,0.761686994765915,1
XLOC_005563,UBE2D3,NM_001031153,0.132953837934732,8.10855735707973,0.761717941915607,1
XLOC_006766,DBT,NM_204656,0.588887514813706,4.988162930011,0.761833614131808,1
XLOC_005773,,,-0.060330241267483,9.59587775067634,0.762659939125662,1
XLOC_003152,FAM133B,NM_001030975,-0.175177942821962,7.02304268776859,0.762784727523301,1
XLOC_005769,EXT2,NM_001031349,-0.175177942821962,7.02230663692303,0.763246523806258,1
XLOC_002996,FAM65B,NM_001012865,0.588887514813709,4.98804317671869,0.764229757258036,1
XLOC_003380,TMEM55A,NM_001277420,-0.175177942821962,7.02328932092328,0.764246120145648,1
XLOC_002552,KCTD2,NM_001007913,0.0992073846430078,8.12430142895338,0.764366652873815,1
XLOC_006821,RNF11,NM_001006540,0.588887514813706,4.98717579168812,0.764523732603249,1
XLOC_005836,FAM177A1,NM_001031202,0.588887514813706,4.98717577828816,0.764532117907334,1
XLOC_000358,IFNAR2,NM_204858,0.588887514813706,4.9871756813429,0.764592734303697,1
XLOC_006696,MMADHC,NM_001008477,0.242715846308624,7.02248533130498,0.764694511250273,1
XLOC_006368,RPS24,NM_001277342,-0.0895308658067037,9.013877710532,0.765175699212793,1
XLOC_006286,,,-0.52389955885664,4.98839916974287,0.765225913351639,1
XLOC_002704,RAP1GAP2,NM_001031478,-0.52389955885664,4.98553345458008,0.765382958148801,1
XLOC_006627,,,-0.52389955885664,4.98733240965219,0.765425092232879,1
XLOC_006375,FUT11,NM_204428,-0.52389955885664,4.98842080125163,0.765434548373177,1
XLOC_004024,UBE4A,NM_001030910,-0.16552064002271,7.09138352263704,0.765696874198325,1
XLOC_007080,,,-0.52389955885664,4.98652938911012,0.765852499291619,1
XLOC_007671,MRPL50,NM_001006583,-0.52389955885664,4.98652742538924,0.7658888904985,1
XLOC_004451,DDX49,NM_001030938,-0.175177942821962,7.02350674686886,0.766103863892732,1
XLOC_003643,C20H20ORF43,NM_001006297,-0.16552064002271,7.09151946991838,0.766333155570855,1
XLOC_004688,,,0.242715846308624,7.02353594572131,0.767365165200597,1
XLOC_004432,RAB11B,NM_001012551,-0.16552064002271,7.09155362878031,0.767444113367545,1
XLOC_000804,WDR3,NM_001031485,-0.157409952061938,7.89584381314578,0.768015825384592,1
XLOC_004853,H3F3C,NM_001031482,0.142902027111204,7.96731838027459,0.76801678066514,1
XLOC_007056,LSG1,NM_001006549,0.233096983873792,7.09127001318986,0.768564201340378,1
XLOC_001555,GATA2,NM_001003797,-0.210720686194393,6.79109977545554,0.769894938165479,1
XLOC_003406,EIF3H,NM_001030951,0.0938151524604327,8.25003125093518,0.770057553900745,1
XLOC_004550,SRSF7,NM_001031368,0.0950775807927303,8.21952634749026,0.770384629990535,1
XLOC_004748,MYCN,NM_001031091,-0.15671622998515,7.15711951457372,0.770535420092364,1
XLOC_007069,RPL35A,NM_001277457,0.0926040117146538,8.28017652693149,0.771239639584484,1
XLOC_004087,PSMD4,NM_001142390,0.193302246155463,7.83374072953593,0.771269739148688,1
XLOC_000109,NUP107,NM_001282159,-0.15671622998515,7.15696423062115,0.771471253270209,1
XLOC_002463,HSPA5,NM_205491,0.0839808480364662,9.10010019741034,0.773357786575228,1
XLOC_004601,MEMO1,NM_001195423,-0.16552064002271,7.0905073257008,0.773669429663586,1
XLOC_000539,EED,NM_001031376,0.498443445048686,5.25022822832315,0.774443630019755,1
XLOC_000813,TAF13,NM_001006252,0.498443445048686,5.25022468046885,0.774443630019755,1
XLOC_001604,LOC693265,NM_001044688,0.498443445048686,5.25022591385632,0.774443630019755,1
XLOC_001724,,,0.498443445048686,5.25022452815797,0.774443630019755,1
XLOC_001946,METTL9,NM_001006172,0.498443445048686,5.25022468046885,0.774443630019755,1
XLOC_002193,GNB1L,NM_001012793,0.498443445048686,5.25022807601192,0.774443630019755,1
XLOC_005009,FBXO9,NM_001006414,0.498443445048686,5.25022344708247,0.774443630019755,1
XLOC_005664,,,0.498443445048686,5.25022576154534,0.774443630019755,1
XLOC_006085,,,0.498443445048686,5.25022576154534,0.774443630019755,1
XLOC_007599,TBCA,NM_001167729,0.498443445048686,5.25022591385632,0.774443630019755,1
XLOC_000133,,,-0.432883918006949,5.25022333951478,0.774443630019755,1
XLOC_000330,,,-0.432883918006949,5.25022550166653,0.774443630019755,1
XLOC_000704,MAFF,NM_204757,-0.432883918006949,5.25022426827943,0.774443630019755,1
XLOC_000990,MPHOSPH8,NM_001171165,-0.432883918006949,5.25022303489339,0.774443630019755,1
XLOC_001509,TERF2IP,NM_204468,-0.432883918006949,5.25022318720408,0.774443630019755,1
XLOC_002146,,,-0.432883918006949,5.25022333951478,0.774443630019755,1
XLOC_002153,,,-0.432883918006949,5.25022318720408,0.774443630019755,1
XLOC_002228,,,-0.432883918006949,5.25022303489339,0.774443630019755,1
XLOC_002376,POMT1,NM_001030685,-0.432883918006949,5.25022426827943,0.774443630019755,1
XLOC_002503,WBP2,NM_001278018,-0.432883918006949,5.25022210612953,0.774443630019755,1
XLOC_003052,,,-0.432883918006949,5.25022442059042,0.774443630019755,1
XLOC_003322,,,-0.432883918006949,5.25022426827943,0.774443630019755,1
XLOC_003747,,,-0.432883918006949,5.25022195381895,0.774443630019755,1
XLOC_004890,,,-0.432883918006949,5.25022426827943,0.774443630019755,1
XLOC_006069,NFKBIA,NM_001001472,-0.432883918006949,5.2502253493565,0.774443630019755,1
XLOC_006100,,,-0.432883918006949,5.25022333951478,0.774443630019755,1
XLOC_006732,SEC22B,NM_001031266,-0.432883918006949,5.25022550166653,0.774443630019755,1
XLOC_006741,UCK2,NM_001160071,-0.432883918006949,5.25022210612953,0.774443630019755,1
XLOC_006830,TCEANC2,NM_001195594,-0.432883918006949,5.25022318720408,0.774443630019755,1
XLOC_007624,RMI1,NM_001031612,-0.432883918006949,5.25022210612953,0.774443630019755,1
XLOC_006759,RGL1,NM_001031271,-0.432883918006949,5.25025220581416,0.77485676341265,1
XLOC_000369,ETS2,NM_205312,-0.432883918006949,5.25025907264648,0.775018752179766,1
XLOC_004630,,,-0.432883918006949,5.25025995355822,0.775034368085464,1
XLOC_006503,BMPR2,NM_001001465,-0.432883918006949,5.25026026084108,0.7750398155617,1
XLOC_007793,,,-0.432883918006949,5.25026107084302,0.775054175876839,1
XLOC_003382,RBM12B,NM_001030944,-0.432883918006949,5.25026510795473,0.775125763739992,1
XLOC_001244,,,0.216299748584013,7.21995209542151,0.775526067561972,1
XLOC_005783,CKAP5,NM_001199646,0.090323577835417,8.33767625887387,0.775768276200218,1
XLOC_000418,TMEM131,NM_001012694,0.216299748584013,7.22007604498556,0.776654834045793,1
XLOC_005245,ACSL1,NM_001012578,0.12661111276688,8.20489706895575,0.777217639545971,1
XLOC_000631,SLC38A2,NM_001030741,-0.432883918006949,5.24973618137015,0.778027506578809,1
XLOC_002435,ASB6,NM_001030688,-0.432883918006949,5.24973070224082,0.778068412811985,1
XLOC_003291,CLPTM1L,NM_001012864,0.216299748584013,7.22021197733559,0.778395781179796,1
XLOC_000735,SLC37A3,NM_001012538,0.588887514813706,4.98379575423651,0.780006013580181,1
XLOC_001947,KDELR2,NM_001159715,0.208923108646221,7.28002000657443,0.780023833394432,1
XLOC_001926,,,0.588887514813706,4.98379028969944,0.780050975284374,1
XLOC_002780,PTRH2,NM_001040413,0.588887514813706,4.98378987459676,0.78005439114261,1
XLOC_001713,RAB24,NM_001277713,0.498443445048686,5.2504501262769,0.780283005081614,1
XLOC_006376,,,0.498443445048686,5.25045101934936,0.780306728960808,1
XLOC_006027,CRY2,NM_204244,-0.432883918006949,5.2500670067244,0.780419577369449,1
XLOC_002159,PXN,NM_204984,-0.432883918006949,5.25080994968261,0.780459014577836,1
XLOC_007208,ZNF639,NM_001277480,-0.432883918006949,5.25015583866882,0.780492780843452,1
XLOC_003599,STK4,NM_001030853,-0.141250309514782,7.27997272707387,0.780589626688266,1
XLOC_002277,EWSR1,NM_001039267,0.208923108646221,7.28012754978917,0.78088763231719,1
XLOC_001858,SEPT8,NM_001277806,-0.52389955885664,4.98689565546334,0.78095920805624,1
XLOC_004426,LSM7,NM_001006337,0.208923108646221,7.27986485966356,0.781016458169392,1
XLOC_003748,ENO1,NM_205120,-0.0528069389463113,11.3031731005165,0.783466892342464,1
XLOC_005756,CAPRIN1,NM_001031365,0.0539894096275699,9.84536834559889,0.784484604943071,1
XLOC_001238,FBXO22,NM_001030545,0.202121435713049,7.33775056836435,0.784877163559815,1
XLOC_007824,NCBP1,NM_001031440,-0.102708444834546,8.05825929540522,0.784877439216796,1
XLOC_001360,VPS35,NM_001005842,-0.141250309514782,7.27965345283341,0.785003978048214,1
XLOC_006094,ATXN3,NM_204357,0.498443445048686,5.25174420124505,0.785277234372707,1
XLOC_004144,,,-0.432883918006949,5.25135261400216,0.785655329361622,1
XLOC_006701,,,-0.432883918006949,5.25135592464109,0.785689388197878,1
XLOC_005430,,,-0.52389955885664,4.98370669839034,0.785703375870069,1
XLOC_005557,,,0.202121435713052,7.33785570698361,0.785866681990034,1
XLOC_002045,,,-0.14865636069967,7.22086656419323,0.78586801781624,1
XLOC_006426,,,-0.134421533943636,7.33753789533824,0.785907786745511,1
XLOC_003726,PER3,NM_001289779,0.498443445048686,5.24978347930685,0.785945309823712,1
XLOC_002040,CDR2,NM_001030642,0.498443445048686,5.24978184412216,0.785989056850619,1
XLOC_002732,LIG3,NM_001006215,0.208923108646221,7.28071334548619,0.78601233015676,1
XLOC_007774,,,-0.432883918006949,5.25098398583276,0.786162964398333,1
XLOC_004108,,,-0.432883918006949,5.24917013568075,0.786518391355946,1
XLOC_003137,RAB18,NM_001006355,-0.15671622998515,7.155444687525,0.786628841977789,1
XLOC_001204,PRC1,NM_001079753,-0.141250309514782,7.27918966903091,0.788010903416456,1
XLOC_002654,CCT6A,NM_001006216,-0.0642241583580916,9.34476245750818,0.789648565955129,1
XLOC_000224,,,0.195829960733936,7.39301819749844,0.790024257613966,1
XLOC_000561,ZC3HC1,NM_001199437,0.43351941114456,5.47261597481838,0.790559374180331,1
XLOC_000723,,,0.43351941114456,5.4726182891802,0.790559374180331,1
XLOC_001205,,,0.43351941114456,5.47262060354574,0.790559374180331,1
XLOC_002079,,,0.43351941114456,5.47261813687828,0.790559374180331,1
XLOC_002496,ST6GALNAC2,NM_205233,0.43351941114456,5.47261705584789,0.790559374180331,1
XLOC_002872,GATAD1,NM_001277498,0.43351941114456,5.47261952251354,0.790559374180331,1
XLOC_003687,SDF4,NM_001006302,0.43351941114456,5.47261720814973,0.790559374180331,1
XLOC_003881,,,0.43351941114456,5.47261952251354,0.790559374180331,1
XLOC_004942,,,0.43351941114456,5.47261705584789,0.790559374180331,1
XLOC_005239,HERC3,NM_001039298,0.43351941114456,5.47261952251354,0.790559374180331,1
XLOC_005354,MSX1,NM_205488,0.43351941114456,5.47261952251354,0.790559374180331,1
XLOC_006066,EAPP,NM_001197245,0.43351941114456,5.47261937021148,0.790559374180331,1
XLOC_006109,,,0.43351941114456,5.47261813687828,0.790559374180331,1
XLOC_006484,,,0.43351941114456,5.47261952251354,0.790559374180331,1
XLOC_006777,,,0.43351941114456,5.47261844148215,0.790559374180331,1
XLOC_007095,DCUN1D1,NM_001031318,0.43351941114456,5.47261844148215,0.790559374180331,1
XLOC_000130,,,-0.367556586046637,5.47261679597963,0.790559374180331,1
XLOC_003072,PTDSS1,NM_001031505,-0.367556586046637,5.47261802931169,0.790559374180331,1
XLOC_004428,,,-0.367556586046637,5.47261802931169,0.790559374180331,1
XLOC_006252,,,-0.367556586046637,5.47261802931169,0.790559374180331,1
XLOC_006857,VAV3,NM_206863,-0.367556586046637,5.47261679597963,0.790559374180331,1
XLOC_006900,HIAT1,NM_001031562,-0.367556586046637,5.47261679597963,0.790559374180331,1
XLOC_000261,,,-0.367556586046634,5.47261787701077,0.790559374180331,1
XLOC_001259,,,-0.367556586046634,5.47261911034278,0.790559374180331,1
XLOC_002197,,,-0.367556586046634,5.4726144816202,0.790559374180331,1
XLOC_002418,,,-0.367556586046634,5.47261694828141,0.790559374180331,1
XLOC_003680,MRPL20,NM_001278042,-0.367556586046634,5.47261571495028,0.790559374180331,1
XLOC_005573,,,-0.367556586046634,5.47261694828141,0.790559374180331,1
XLOC_005786,PHF21A,NM_001199647,-0.367556586046634,5.47261664367786,0.790559374180331,1
XLOC_005907,,,-0.367556586046634,5.47261911034278,0.790559374180331,1
XLOC_006571,,,-0.367556586046634,5.47261694828141,0.790559374180331,1
XLOC_001804,CSNK1A1,NM_205053,0.0835756551457122,8.52308728757957,0.79068061516453,1
XLOC_005151,CHM,NM_001031119,-0.432883918006949,5.24738259311001,0.791094623843927,1
XLOC_004664,,,-0.367556586046637,5.47255358949717,0.791208758450929,1
XLOC_002162,,,0.43351941114456,5.47256034331049,0.79204841130855,1
XLOC_006233,DNAJB12,NM_001031224,0.43351941114456,5.4725599669416,0.792058492657559,1
XLOC_006685,,,-0.367556586046637,5.47271049641964,0.792079461901816,1
XLOC_005744,IRF7,NM_205372,-0.367556586046637,5.47248642193149,0.792087996231275,1
XLOC_005372,,,0.43351941114456,5.47255826095194,0.792104194901586,1
XLOC_007067,,,0.43351941114456,5.47285950558115,0.792807069997558,1
XLOC_004360,MVP,NM_001006336,-0.432883918006949,5.24901423078806,0.793123352225316,1
XLOC_002833,KLHL18,NM_001030960,-0.367556586046634,5.47228523898396,0.793151875437404,1
XLOC_005194,,,-0.367556586046637,5.47224223862641,0.793609362899984,1
XLOC_004910,CEBPZ,NM_001031060,0.189993299812319,7.44678643170789,0.793810662305211,1
XLOC_003806,,,0.43351941114456,5.47233572684878,0.794045127088791,1
XLOC_000989,,,0.0811559815707841,8.59606828313679,0.794058378586085,1
XLOC_002640,,,0.43351941114456,5.47233246176049,0.794086334724468,1
XLOC_001293,,,0.43351941114456,5.4726206846492,0.79472936685452,1
XLOC_005794,,,-0.128105002584376,7.39383667685626,0.795637004632215,1
XLOC_000500,UBL3,NM_001012829,0.43351941114456,5.47334037457088,0.795741698151798,1
XLOC_002932,,,0.184563812256,7.49829733052045,0.796461891554904,1
XLOC_004755,,,-0.116794015951734,7.49796862019292,0.79703921756358,1
XLOC_000877,SMS,NM_001030803,-0.134421533943636,7.33612551708371,0.797153926913337,1
XLOC_005039,DNMT3A,NM_001024832,0.0857650272554514,9.05049629350314,0.797786908434578,1
XLOC_002484,FAM18B1,NM_001030699,-0.128105002584376,7.39192085445142,0.799351474708463,1
XLOC_000818,,,-0.100774777273076,8.6652092650367,0.799849745070697,1
XLOC_001334,AARS,NM_001005836,0.17950029196502,7.54787572293352,0.800479542015151,1
XLOC_000758,,,0.072495964196962,9.47904497420954,0.801337581901157,1
XLOC_006609,LSS,NM_001006514,0.184563812256,7.49762307380499,0.801794088997657,1
XLOC_003598,SYS1,NM_001278005,0.43351941114456,5.47285061056585,0.802131654220856,1
XLOC_002892,KLHL7,NM_001012857,-0.367556586046637,5.47107299429767,0.802634130802944,1
XLOC_002523,,,-0.367556586046637,5.47107211228392,0.802641304549133,1
XLOC_002006,,,-0.111710355426955,7.5476707922353,0.802739515738622,1
XLOC_004984,LIN28B,NM_001034818,0.195829960733936,7.39490991037603,0.803229005873456,1
XLOC_000142,ACTR6,NM_204637,-0.106958158571987,7.5959302530199,0.803266448234866,1
XLOC_001420,PRMT7,NM_001005831,0.384604111939785,5.66526347340934,0.803653701959394,1
XLOC_004839,DTD1,NM_001199402,0.384604111939785,5.66526347340934,0.803653701959394,1
XLOC_005394,,,0.384604111939785,5.66526332111644,0.803653701959394,1
XLOC_006472,UBE2F,NM_001006512,0.384604111939785,5.66526455439461,0.803653701959394,1
XLOC_007626,NAA35,NM_001031452,0.384604111939785,5.66526239242487,0.803653701959394,1
XLOC_002824,ADCYAP1R1,NM_001098606,-0.31834072191217,5.6652630612593,0.803653701959394,1
XLOC_003025,UBE2V2,NM_001031018,-0.31834072191217,5.66526182798127,0.803653701959394,1
XLOC_003094,MYC,NM_001030952,-0.31834072191217,5.66526059470552,0.803653701959394,1
XLOC_005583,,,-0.31834072191217,5.66526290896597,0.803653701959394,1
XLOC_005751,,,-0.31834072191217,5.6652630612593,0.803653701959394,1
XLOC_006117,NUDT14,NM_001006490,-0.31834072191217,5.66526290896597,0.803653701959394,1
XLOC_007126,,,-0.31834072191217,5.66526182798127,0.803653701959394,1
XLOC_007194,MIR1755,NR_035256,-0.31834072191217,5.66526182798127,0.803653701959394,1
XLOC_006224,,,0.0796704178299398,8.64223271231507,0.803840310531276,1
XLOC_002994,,,0.384604111939785,5.66529202656418,0.804130025375344,1
XLOC_000417,,,0.384604111939785,5.66529292476064,0.804145532565308,1
XLOC_003712,MAD2L2,NM_001025578,-0.31834072191217,5.66529848898525,0.804277356488771,1
XLOC_004345,RAB5C,NM_204525,0.384604111939785,5.66532566496278,0.80429344114324,1
XLOC_007168,AP1S3,NM_001030008,0.184563812256,7.49857640580679,0.804312975316442,1
XLOC_002572,SLC16A3,NM_204663,0.498443445048686,5.24556317915716,0.805208823455864,1
XLOC_006944,PDZK1IP1,NM_001277593,0.43351941114456,5.47104333940279,0.805431014186949,1
XLOC_002993,,,0.43351941114456,5.47517979196418,0.806270186673448,1
XLOC_001843,SMAD5,NM_001014968,0.384604111939785,5.66532641637111,0.806526263382654,1
XLOC_000481,RB1,NM_204419,0.384604111939785,5.66537912695515,0.806951030127265,1
XLOC_002499,SRP68,NM_001006204,0.170332391429321,7.64276019796291,0.80717666382925,1
XLOC_002635,UBE2G1,NM_001080883,0.170332391429321,7.64249279550917,0.807568378774354,1
XLOC_001610,,,0.498443445048686,5.25323401424922,0.80794486040155,1
XLOC_006255,,,-0.31834072191217,5.66564002454272,0.808043126186688,1
XLOC_005703,C5H11ORF46,NM_001031066,-0.367556586046637,5.47123861344893,0.808651138270172,1
XLOC_005812,ERH,NM_001006475,-0.106958158571987,7.59530976811125,0.808875602190186,1
XLOC_003222,,,-0.31834072191217,5.66458338877116,0.809362648172203,1
XLOC_001299,CASC4,NM_001030556,0.166169263103709,7.68768175068141,0.809674902062958,1
XLOC_001242,IREB2,NM_001031454,0.184563812256,7.49876921410982,0.810214713318291,1
XLOC_003632,DDX27,NM_001006293,0.110315840102111,8.48444288073617,0.810469757885958,1
XLOC_007201,,,-0.31834072191217,5.66569588020704,0.811099896985972,1
XLOC_006913,,,-0.31834072191217,5.66592794616387,0.811110784208655,1
XLOC_004912,SPAST,NM_001031061,-0.31834072191217,5.66592971458628,0.811131157543008,1
XLOC_006216,CHUK,NM_001012904,-0.31834072191217,5.66561356500555,0.811383137296636,1
XLOC_006735,TADA1L,NM_001197036,-0.31834072191217,5.66475178007083,0.812816668657746,1
XLOC_002128,TMEM120B,NM_001030659,0.34640611177079,5.83519074300608,0.814565879769214,1
XLOC_002260,ACADS,NM_001006193,0.34640611177079,5.83518611468333,0.814565879769214,1
XLOC_002814,ZNF767,NM_001278140,0.34640611177079,5.83518950978201,0.814565879769214,1
XLOC_004739,IAH1,NM_001277729,0.34640611177079,5.83519074300608,0.814565879769214,1
XLOC_006202,C10ORF57,NM_001282077,0.34640611177079,5.83518842884285,0.814565879769214,1
XLOC_000958,SUCLA2,NM_001006271,-0.279909724222607,5.83518678348927,0.814565879769214,1
XLOC_001169,MRPL46,NM_001277112,-0.279909724222607,5.83518462161597,0.814565879769214,1
XLOC_002174,,,-0.279909724222607,5.83518816899609,0.814565879769214,1
XLOC_003717,HSPG2,NM_001001876,-0.279909724222607,5.83518924993393,0.814565879769214,1
XLOC_003842,,,-0.279909724222607,5.83518570255228,0.814565879769214,1
XLOC_005310,NFKB1,NM_205134,-0.279909724222607,5.83518678348927,0.814565879769214,1
XLOC_005833,SCFD1,NM_001199714,-0.279909724222607,5.83518693577301,0.814565879769214,1
XLOC_006653,HAT1,NM_204207,-0.279909724222607,5.8351880167118,0.814565879769214,1
XLOC_003941,AGO4,NM_001039276,-0.31834072191217,5.66659998495608,0.814916330689385,1
XLOC_001548,FLNB,NM_001030341,0.075422403023537,9.37357881814865,0.816758961061705,1
XLOC_005139,PLS3,NM_001006431,-0.0614303937042032,9.38719329914938,0.8167976341532,1
XLOC_004107,C25H1ORF43,NM_001031590,-0.279909724222607,5.83493551033669,0.816829028798067,1
XLOC_001932,DCTN5,NM_001198639,-0.279909724222607,5.83531459424441,0.816875601753852,1
XLOC_007617,SMC5,NM_001039335,-0.279909724222607,5.83531501906495,0.816883499645945,1
